MAIN__;0;PAPI_BR_CN;0.2;258.865
MAIN__;0;PAPI_BR_CN;0.201;259.278
MAIN__;0;PAPI_BR_CN;0.202;259.64
MAIN__;0;PAPI_BR_CN;0.203;259.952
MAIN__;0;PAPI_BR_CN;0.204;260.212
MAIN__;0;PAPI_BR_CN;0.205;260.416
MAIN__;0;PAPI_BR_CN;0.206;260.564
MAIN__;0;PAPI_BR_CN;0.207;260.655
MAIN__;0;PAPI_BR_CN;0.208;260.689
MAIN__;0;PAPI_BR_CN;0.209;260.666
MAIN__;0;PAPI_BR_CN;0.21;260.59
MAIN__;0;PAPI_BR_CN;0.211;260.496
MAIN__;0;PAPI_BR_CN;0.212;260.401
MAIN__;0;PAPI_BR_CN;0.213;260.315
MAIN__;0;PAPI_BR_CN;0.214;260.236
MAIN__;0;PAPI_BR_CN;0.215;260.109
MAIN__;0;PAPI_BR_CN;0.216;259.902
MAIN__;0;PAPI_BR_CN;0.217;259.593
MAIN__;0;PAPI_BR_CN;0.218;259.144
MAIN__;0;PAPI_BR_CN;0.219;258.55
MAIN__;0;PAPI_BR_CN;0.22;257.812
MAIN__;0;PAPI_BR_CN;0.221;256.936
MAIN__;0;PAPI_BR_CN;0.222;255.93
MAIN__;0;PAPI_BR_CN;0.223;254.8
MAIN__;0;PAPI_BR_CN;0.224;253.596
MAIN__;0;PAPI_BR_CN;0.225;252.361
MAIN__;0;PAPI_BR_CN;0.226;251.152
MAIN__;0;PAPI_BR_CN;0.227;249.989
MAIN__;0;PAPI_BR_CN;0.228;248.862
MAIN__;0;PAPI_BR_CN;0.229;247.718
MAIN__;0;PAPI_BR_CN;0.23;246.537
MAIN__;0;PAPI_BR_CN;0.231;245.319
MAIN__;0;PAPI_BR_CN;0.232;244.045
MAIN__;0;PAPI_BR_CN;0.233;242.699
MAIN__;0;PAPI_BR_CN;0.234;241.278
MAIN__;0;PAPI_BR_CN;0.235;239.787
MAIN__;0;PAPI_BR_CN;0.236;238.236
MAIN__;0;PAPI_BR_CN;0.237;236.629
MAIN__;0;PAPI_BR_CN;0.238;235.007
MAIN__;0;PAPI_BR_CN;0.239;233.493
MAIN__;0;PAPI_BR_CN;0.24;232.109
MAIN__;0;PAPI_BR_CN;0.241;230.867
MAIN__;0;PAPI_BR_CN;0.242;229.782
MAIN__;0;PAPI_BR_CN;0.243;228.851
MAIN__;0;PAPI_BR_CN;0.244;228.058
MAIN__;0;PAPI_BR_CN;0.245;227.408
MAIN__;0;PAPI_BR_CN;0.246;226.902
MAIN__;0;PAPI_BR_CN;0.247;226.539
MAIN__;0;PAPI_BR_CN;0.248;226.326
MAIN__;0;PAPI_BR_CN;0.249;226.266
MAIN__;0;PAPI_BR_CN;0.25;226.327
MAIN__;0;PAPI_BR_CN;0.251;226.501
MAIN__;0;PAPI_BR_CN;0.252;226.786
MAIN__;0;PAPI_BR_CN;0.253;227.184
MAIN__;0;PAPI_BR_CN;0.254;227.694
MAIN__;0;PAPI_BR_CN;0.255;228.304
MAIN__;0;PAPI_BR_CN;0.256;228.949
MAIN__;0;PAPI_BR_CN;0.257;229.593
MAIN__;0;PAPI_BR_CN;0.258;230.211
MAIN__;0;PAPI_BR_CN;0.259;230.782
MAIN__;0;PAPI_BR_CN;0.26;231.302
MAIN__;0;PAPI_BR_CN;0.261;231.743
MAIN__;0;PAPI_BR_CN;0.262;232.059
MAIN__;0;PAPI_BR_CN;0.263;232.25
MAIN__;0;PAPI_BR_CN;0.264;232.313
MAIN__;0;PAPI_BR_CN;0.265;232.249
MAIN__;0;PAPI_BR_CN;0.266;232.059
